Date,"23.5,92.5","23.5,93.5","24.5,91.5","24.5,92.5","24.5,93.5","24.5,94.5","25.5,90.5","25.5,91.5","25.5,92.5","25.5,93.5","25.5,94.5","26.5,90.5","26.5,91.5","26.5,92.5","26.5,93.5","26.5,94.5","26.5,95.5","27.5,90.5","27.5,91.5","27.5,92.5","27.5,93.5","27.5,94.5","27.5,95.5","27.5,96.5","28.5,91.5","28.5,92.5","28.5,93.5","28.5,94.5","28.5,95.5"
1965-01-31,0.0,0.0,0.0,0.006725056036826103,0.015421449176726802,0.0,0.0,0.06054942069515107,0.11635395788377333,0.040164428372536934,0.04293162976541826,0.0,0.21308183670043945,0.27307227350050406,0.1303217795587355,0.23632083448671526,1.190483489344197,0.0,0.2737372306085402,0.25631721558109405,0.27185904787432763,1.1653070815147892,1.2064469783536849,1.2064516130954988,0.29677403357721144,0.2965612103862147,0.9822743621564681,1.2055532922667842,1.2064516130954988
1965-02-28,2.2208165281585286,2.200826734304428,2.218842455318996,2.2000712752342224,2.170836940141661,2.1859473990542546,0.8367808732603275,2.0930201645408357,2.046764991113118,2.1399852644119943,2.1374437053288733,0.4233946257403919,1.806680521794728,1.85409380708422,2.030625634959766,2.2837803278650557,4.282002259578023,0.40315796222005573,1.7673868451799666,1.8746613860130308,1.9929433379854475,4.2097886853984425,4.310702724116189,4.310714307108095,1.8249993494578771,1.8246405976159232,3.6990243638200426,4.308259673948799,4.310714302850621
1965-03-31,2.2967266916267333,2.5375221198604954,2.2948312593563904,2.3758637808984324,2.6095045689613587,2.6708767798639115,2.6586372660052393,2.303141507410234,2.2381999723372923,2.5253119314870527,2.5159450038786857,2.4164905500027443,1.897984835409349,1.6620451019656273,2.1924954537422425,2.340127674321974,3.3342144921902688,2.2971287119773125,1.6695024640329421,1.7241492732878654,1.8483664470334205,3.281482299970042,3.345151901245117,3.3451614149155153,1.5741938621767104,1.5749267378161027,2.9099868785950447,3.3432023448328816,3.345161295706226
1965-04-30,1.901570807149013,2.3700282414754232,1.9002530527611574,2.097618817041318,2.609016260008017,2.6291521787643433,2.8870359470446902,2.3168219278256097,2.551533358792464,2.608484756946564,2.6075671051939326,2.828276248772939,2.5487951278686523,2.4646415640910466,2.5539804240067805,3.194746593634288,8.4003277502954,2.710602817932765,2.4917566679418086,2.4749934107065203,2.7222095653414726,8.223037068545818,8.479969716072082,8.480000074704488,2.4533337344725923,2.4497092326482135,6.995328941941262,8.473772128423056,8.480000058809916
1965-05-31,4.723236502178254,3.379653867213957,4.727543364128759,4.3150138951117,3.032453445657607,2.625897955990607,8.521946212937754,5.14557855984857,5.614877654660132,3.6428155899047856,3.7095497264977424,9.307059719677895,8.550083330562037,9.611741065979004,5.948143053439356,6.1672310117752325,9.806539096178547,8.78982112196184,9.965354325309876,9.185206045066156,8.733589059402865,9.834434922183714,9.899990533628772,9.89999993001261,10.222579002380371,10.215364929168455,9.972441583871841,9.89938202788753,9.90000005306736
1965-06-30,22.838604007661342,11.946818921963374,22.856437121828396,18.21573589146137,6.129901427527269,5.74348760843277,28.723987806340062,13.604923402269682,6.928333258628845,6.092168300350507,6.122048090398311,27.36194043060144,9.34556382894516,8.147562787930172,6.89967911640803,9.000261592864991,26.923928865790366,26.5699023882548,9.368877323468526,8.002843036750953,8.591190054019291,26.389159005880355,27.20990683833758,27.210000068446,8.360006268819173,8.3571424583594,22.567109280327955,27.19138604849577,27.210000324745973
1965-07-31,18.927043297598438,10.759324594851464,18.941215219036227,15.450874784300405,6.370803652271148,6.102019518373474,21.166080705581173,11.816375961226802,6.798362864121315,6.299799322601287,6.318462963065794,22.34453462977563,8.160757916108254,7.4578812607834415,6.7560047204456035,9.161553232900557,29.295418016372185,21.901087660943308,8.164510740147485,7.373381023445437,8.15453140822149,28.666484563581403,29.60956982547237,29.609677554618926,7.577421958408048,7.5768167962951045,24.18441315331767,29.58784081426359,29.609677493091553
1965-08-31,19.52793207380079,9.404644937284532,19.548207407516816,15.286572958192517,4.138042624438962,3.6426718509004967,30.538488757225775,11.598981811154273,5.7643752189413195,4.318605076882147,4.372073022588607,32.97164822393848,9.29203081227118,8.27771670203055,5.861268966428696,8.555803629659838,31.94485045152326,32.37122991008143,9.723474395371252,7.992885195439862,8.62990625058451,31.282430812716484,32.328908235796035,32.329032339636356,8.680655614022285,8.677550681175724,26.503217487565934,32.30429651468031,32.329031847417355
1965-09-30,6.990539703766505,6.5150165845950445,6.992589814464251,6.858576864004135,6.42079476416111,6.239443552990754,9.351093954841296,7.298253246148428,7.561006894707679,6.698044333855311,6.7302682061990105,10.509875950217246,8.898738126456738,9.33498637576898,7.720138388872146,8.698311261832714,17.548608042796452,10.324051896731058,9.515274805327257,9.145291316509248,9.264898284276326,17.32870925863584,17.703281154235203,17.70333313246568,9.603333612283071,9.600478259722392,15.706570080916087,17.69320128162702,17.703333283464115
1965-10-31,2.42752553186109,3.8144689620502534,2.4206795644375587,2.936821147799492,4.379958025870785,4.5917774967608915,1.1815798979613088,2.916343577206135,3.149371305300343,4.108523031396251,4.077357338320825,0.7521700796581084,1.7233920063703292,1.237961987333913,3.002630237129427,3.136646632225282,3.3532290843225296,0.7789001142786394,1.053030777362085,1.4426692012817628,1.7495071395270283,3.274849322053694,3.3419251490023827,3.3419354471468155,0.9483867383772325,0.9498281786518713,2.754327103014915,3.339431576190456,3.3419354471468155
1965-11-30,0.7132885773976644,0.31833949089050295,0.7149322509765625,0.5783417224884035,0.18273298541704813,0.09547415574391684,2.0109965284665425,0.7302232953409354,0.7578822612762453,0.31800623138745626,0.3337362244725227,2.2550473362207413,1.4612494130929314,1.6391600946585336,0.8314456711212795,1.164672432343165,4.3137802084287005,2.2537557502587635,1.7572670837243398,1.5443120698134103,1.5493050316969557,4.241498915354411,4.369985888401668,4.369999905427297,1.7733337740103403,1.7721535483996074,3.729464466373126,4.3673467119534815,4.369999905427297
